condition,time_ms,V_h_mV,V_d_mV,V_s_mV,g_syn_nS
high,0.5,-70.0,-70.0,-70.0,0.0
high,0.51,-70.0,-70.0,-70.0,0.0
high,0.52,-70.0,-70.0,-70.0,0.0
high,0.5300000000000001,-70.0,-70.0,-70.0,0.0
high,0.54,-70.0,-70.0,-70.0,0.0
high,0.55,-70.0,-70.0,-70.0,0.0
high,0.56,-70.0,-70.0,-70.0,0.0
high,0.5700000000000001,-70.0,-70.0,-70.0,0.0
high,0.58,-70.0,-70.0,-70.0,0.0
high,0.5900000000000001,-70.0,-70.0,-70.0,0.0
high,0.6000000000000001,-70.0,-70.0,-70.0,0.0
high,0.6100000000000001,-70.0,-70.0,-70.0,0.0
high,0.62,-70.0,-70.0,-70.0,0.0
high,0.63,-70.0,-70.0,-70.0,0.0
high,0.64,-70.0,-70.0,-70.0,0.0
high,0.6500000000000001,-70.0,-70.0,-70.0,0.0
high,0.6600000000000001,-70.0,-70.0,-70.0,0.0
high,0.67,-70.0,-70.0,-70.0,0.0
high,0.68,-70.0,-70.0,-70.0,0.0
high,0.6900000000000001,-70.0,-70.0,-70.0,0.0
high,0.7000000000000001,-70.0,-70.0,-70.0,0.0
high,0.71,-70.0,-70.0,-70.0,0.0
high,0.7200000000000001,-70.0,-70.0,-70.0,0.0
high,0.7300000000000001,-70.0,-70.0,-70.0,0.0
high,0.7400000000000001,-70.0,-70.0,-70.0,0.0
high,0.75,-70.0,-70.0,-70.0,0.0
high,0.76,-70.0,-70.0,-70.0,0.0
high,0.77,-70.0,-70.0,-70.0,0.0
high,0.7800000000000001,-70.0,-70.0,-70.0,0.0
high,0.79,-70.0,-70.0,-70.0,0.0
high,0.8,-70.0,-70.0,-70.0,0.0
high,0.81,-70.0,-70.0,-70.0,0.0
high,0.8200000000000001,-70.0,-70.0,-70.0,0.0
high,0.8300000000000001,-70.0,-70.0,-70.0,0.0
high,0.8400000000000001,-70.0,-70.0,-70.0,0.0
high,0.8500000000000001,-70.0,-70.0,-70.0,0.0
high,0.8600000000000001,-70.0,-70.0,-70.0,0.0
high,0.8700000000000001,-70.0,-70.0,-70.0,0.0
high,0.88,-70.0,-70.0,-70.0,0.0
high,0.89,-70.0,-70.0,-70.0,0.0
high,0.9000000000000001,-70.0,-70.0,-70.0,0.0
high,0.9100000000000001,-70.0,-70.0,-70.0,0.0
high,0.92,-70.0,-70.0,-70.0,0.0
high,0.93,-70.0,-70.0,-70.0,0.0
high,0.9400000000000001,-70.0,-70.0,-70.0,0.0
high,0.9500000000000001,-70.0,-70.0,-70.0,0.0
high,0.9600000000000002,-70.0,-70.0,-70.0,0.0
high,0.9700000000000001,-70.0,-70.0,-70.0,0.0
high,0.9800000000000002,-70.0,-70.0,-70.0,0.0
high,0.99,-70.0,-70.0,-70.0,0.0
high,1.0,-70.0,-70.0,-70.0,0.0
high,1.01,-70.0,-70.0,-70.0,0.0
high,1.02,-70.0,-70.0,-70.0,0.0
high,1.03,-70.0,-70.0,-70.0,0.0
high,1.04,-70.0,-70.0,-70.0,0.0
high,1.05,-70.0,-70.0,-70.0,0.0
high,1.0600000000000003,-70.0,-70.0,-70.0,0.0
high,1.07,-70.0,-70.0,-70.0,0.0
high,1.08,-70.0,-70.0,-70.0,0.0
high,1.09,-70.0,-70.0,-70.0,0.0
high,1.1,-70.0,-70.0,-70.0,0.0
high,1.11,-70.0,-70.0,-70.0,0.0
high,1.12,-70.0,-70.0,-70.0,0.0
high,1.1300000000000001,-70.0,-70.0,-70.0,0.0
high,1.1400000000000001,-70.0,-70.0,-70.0,0.0
high,1.1500000000000001,-70.0,-70.0,-70.0,0.0
high,1.16,-70.0,-70.0,-70.0,0.0
high,1.17,-70.0,-70.0,-70.0,0.0
high,1.1800000000000002,-70.0,-70.0,-70.0,0.0
high,1.1900000000000002,-70.0,-70.0,-70.0,0.0
high,1.2000000000000002,-70.0,-70.0,-70.0,0.0
high,1.2100000000000002,-70.0,-70.0,-70.0,0.0
high,1.2200000000000002,-70.0,-70.0,-70.0,0.0
high,1.2300000000000002,-70.0,-70.0,-70.0,0.0
high,1.24,-70.0,-70.0,-70.0,0.0
high,1.25,-70.0,-70.0,-70.0,0.0
high,1.26,-70.0,-70.0,-70.0,0.0
high,1.27,-70.0,-70.0,-70.0,0.0
high,1.28,-70.0,-70.0,-70.0,0.0
high,1.29,-70.0,-70.0,-70.0,0.0
high,1.3000000000000003,-70.0,-70.0,-70.0,0.0
high,1.3100000000000003,-70.0,-70.0,-70.0,0.0
high,1.3200000000000003,-70.0,-70.0,-70.0,0.0
high,1.33,-70.0,-70.0,-70.0,0.0
high,1.34,-70.0,-70.0,-70.0,0.0
high,1.35,-70.0,-70.0,-70.0,0.0
high,1.36,-70.0,-70.0,-70.0,0.0
high,1.37,-70.0,-70.0,-70.0,0.0
high,1.3800000000000001,-70.0,-70.0,-70.0,0.0
high,1.3900000000000001,-70.0,-70.0,-70.0,0.0
high,1.4000000000000001,-70.0,-70.0,-70.0,0.0
high,1.41,-70.0,-70.0,-70.0,0.0
high,1.42,-70.0,-70.0,-70.0,0.0
high,1.4300000000000002,-70.0,-70.0,-70.0,0.0
high,1.4400000000000002,-70.0,-70.0,-70.0,0.0
high,1.4500000000000002,-70.0,-70.0,-70.0,0.0
high,1.4600000000000002,-70.0,-70.0,-70.0,0.0
high,1.4700000000000002,-70.0,-70.0,-70.0,0.0
high,1.4800000000000002,-70.0,-70.0,-70.0,0.0
high,1.4900000000000002,-70.0,-70.0,-70.0,0.0
high,1.5,-70.0,-70.0,-70.0,0.0
high,1.51,-70.0,-70.0,-70.0,0.0
high,1.52,-70.0,-70.0,-70.0,0.0
high,1.53,-70.0,-70.0,-70.0,0.0
high,1.54,-70.0,-70.0,-70.0,0.0
high,1.5500000000000003,-70.0,-70.0,-70.0,0.0
high,1.5600000000000003,-70.0,-70.0,-70.0,0.0
high,1.5700000000000003,-70.0,-70.0,-70.0,0.0
high,1.58,-70.0,-70.0,-70.0,0.0
high,1.59,-70.0,-70.0,-70.0,0.0
high,1.6,-70.0,-70.0,-70.0,0.0
high,1.61,-70.0,-70.0,-70.0,0.0
high,1.62,-70.0,-70.0,-70.0,0.0
high,1.6300000000000001,-70.0,-70.0,-70.0,0.0
high,1.6400000000000001,-70.0,-70.0,-70.0,0.0
high,1.6500000000000001,-70.0,-70.0,-70.0,0.0
high,1.6600000000000001,-70.0,-70.0,-70.0,0.0
high,1.6700000000000002,-70.0,-70.0,-70.0,0.0
high,1.6800000000000002,-70.0,-70.0,-70.0,0.0
high,1.6900000000000002,-70.0,-70.0,-70.0,0.0
high,1.7000000000000002,-70.0,-70.0,-70.0,0.0
high,1.7100000000000002,-70.0,-70.0,-70.0,0.0
high,1.7200000000000002,-70.0,-70.0,-70.0,0.0
high,1.7300000000000002,-70.0,-70.0,-70.0,0.0
high,1.7400000000000002,-70.0,-70.0,-70.0,0.0
high,1.75,-70.0,-70.0,-70.0,0.0
high,1.76,-70.0,-70.0,-70.0,0.0
high,1.77,-70.0,-70.0,-70.0,0.0
high,1.78,-70.0,-70.0,-70.0,0.0
high,1.79,-70.0,-70.0,-70.0,0.0
high,1.8000000000000003,-70.0,-70.0,-70.0,0.0
high,1.8100000000000003,-70.0,-70.0,-70.0,0.0
high,1.8200000000000003,-70.0,-70.0,-70.0,0.0
high,1.8300000000000003,-70.0,-70.0,-70.0,0.0
high,1.84,-70.0,-70.0,-70.0,0.0
high,1.85,-70.0,-70.0,-70.0,0.0
high,1.86,-70.0,-70.0,-70.0,0.0
high,1.87,-70.0,-70.0,-70.0,0.0
high,1.8800000000000001,-70.0,-70.0,-70.0,0.0
high,1.8900000000000001,-70.0,-70.0,-70.0,0.0
high,1.9000000000000001,-70.0,-70.0,-70.0,0.0
high,1.9100000000000001,-70.0,-70.0,-70.0,0.0
high,1.9200000000000004,-70.0,-70.0,-70.0,0.0
high,1.9300000000000002,-70.0,-70.0,-70.0,0.0
high,1.9400000000000002,-70.0,-70.0,-70.0,0.0
high,1.9500000000000002,-70.0,-70.0,-70.0,0.0
high,1.9600000000000004,-70.0,-70.0,-70.0,0.0
high,1.97,-70.0,-70.0,-70.0,0.0
high,1.98,-70.0,-70.0,-70.0,0.0
high,1.99,-70.0,-70.0,-70.0,0.0
high,2.0,-70.0,-70.0,-70.0,0.0
high,2.0100000000000002,-70.0,-70.0,-70.0,0.0
high,2.02,-70.0,-70.0,-70.0,0.0
high,2.0300000000000002,-70.0,-70.0,-70.0,0.0
high,2.04,-70.0,-70.0,-70.0,0.0
high,2.0500000000000003,-70.0,-70.0,-70.0,0.0
high,2.06,-70.0,-70.0,-70.0,0.0
high,2.0700000000000003,-70.0,-70.0,-70.0,0.0
high,2.08,-70.0,-70.0,-70.0,0.0
high,2.0900000000000003,-70.0,-70.0,-70.0,0.0
high,2.1,-70.0,-70.0,-70.0,0.0
high,2.1100000000000003,-70.0,-70.0,-70.0,0.0
high,2.1200000000000006,-70.0,-70.0,-70.0,0.0
high,2.1300000000000003,-70.0,-70.0,-70.0,0.0
high,2.14,-70.0,-70.0,-70.0,0.0
high,2.15,-70.0,-70.0,-70.0,0.0
high,2.16,-70.0,-70.0,-70.0,0.0
high,2.17,-70.0,-70.0,-70.0,0.0
high,2.18,-70.0,-70.0,-70.0,0.0
high,2.19,-70.0,-70.0,-70.0,0.0
high,2.2,-70.0,-70.0,-70.0,0.0
high,2.21,-70.0,-70.0,-70.0,0.0
high,2.22,-70.0,-70.0,-70.0,0.0
high,2.2300000000000004,-70.0,-70.0,-70.0,0.0
high,2.24,-70.0,-70.0,-70.0,0.0
high,2.2500000000000004,-70.0,-70.0,-70.0,0.0
high,2.2600000000000002,-70.0,-70.0,-70.0,0.0
high,2.2700000000000005,-70.0,-70.0,-70.0,0.0
high,2.2800000000000002,-70.0,-70.0,-70.0,0.0
high,2.2900000000000005,-70.0,-70.0,-70.0,0.0
high,2.3000000000000003,-70.0,-70.0,-70.0,0.0
high,2.31,-70.0,-70.0,-70.0,0.0
high,2.32,-70.0,-70.0,-70.0,0.0
high,2.33,-70.0,-70.0,-70.0,0.0
high,2.34,-70.0,-70.0,-70.0,0.0
high,2.35,-70.0,-70.0,-70.0,0.0
high,2.3600000000000003,-70.0,-70.0,-70.0,0.0
high,2.37,-70.0,-70.0,-70.0,0.0
high,2.3800000000000003,-70.0,-70.0,-70.0,0.0
high,2.39,-70.0,-70.0,-70.0,0.0
high,2.4000000000000004,-70.0,-70.0,-70.0,0.0
high,2.41,-70.0,-70.0,-70.0,0.0
high,2.4200000000000004,-70.0,-70.0,-70.0,0.0
high,2.43,-70.0,-70.0,-70.0,0.0
high,2.4400000000000004,-70.0,-70.0,-70.0,0.0
high,2.45,-70.0,-70.0,-70.0,0.0
high,2.4600000000000004,-70.0,-70.0,-70.0,0.0
high,2.47,-70.0,-70.0,-70.0,0.0
high,2.48,-70.0,-70.0,-70.0,0.0
high,2.49,-70.0,-70.0,-70.0,0.0
high,2.5,-70.0,-70.0,-70.0,0.0
high,2.5100000000000002,-70.0,-70.0,-70.0,0.0
high,2.52,-70.0,-70.0,-70.0,0.0
high,2.5300000000000002,-70.0,-70.0,-70.0,0.0
high,2.54,-70.0,-70.0,-70.0,0.0
high,2.5500000000000003,-70.0,-70.0,-70.0,0.0
high,2.56,-70.0,-70.0,-70.0,0.0
high,2.5700000000000003,-70.0,-70.0,-70.0,0.0
high,2.58,-70.0,-70.0,-70.0,0.0
high,2.5900000000000003,-70.0,-70.0,-70.0,0.0
high,2.6000000000000005,-70.0,-70.0,-70.0,0.0
high,2.6100000000000003,-70.0,-70.0,-70.0,0.0
high,2.6200000000000006,-70.0,-70.0,-70.0,0.0
high,2.6300000000000003,-70.0,-70.0,-70.0,0.0
high,2.6400000000000006,-70.0,-70.0,-70.0,0.0
high,2.65,-70.0,-70.0,-70.0,0.0
high,2.66,-70.0,-70.0,-70.0,0.0
high,2.67,-70.0,-70.0,-70.0,0.0
high,2.68,-70.0,-70.0,-70.0,0.0
high,2.69,-70.0,-70.0,-70.0,0.0
high,2.7,-70.0,-70.0,-70.0,0.0
high,2.71,-70.0,-70.0,-70.0,0.0
high,2.72,-70.0,-70.0,-70.0,0.0
high,2.7300000000000004,-70.0,-70.0,-70.0,0.0
high,2.74,-70.0,-70.0,-70.0,0.0
high,2.7500000000000004,-70.0,-70.0,-70.0,0.0
high,2.7600000000000002,-70.0,-70.0,-70.0,0.0
high,2.7700000000000005,-70.0,-70.0,-70.0,0.0
high,2.7800000000000002,-70.0,-70.0,-70.0,0.0
high,2.7900000000000005,-70.0,-70.0,-70.0,0.0
high,2.8000000000000003,-70.0,-70.0,-70.0,0.0
high,2.8100000000000005,-70.0,-70.0,-70.0,0.0
high,2.82,-70.0,-70.0,-70.0,0.0
high,2.83,-70.0,-70.0,-70.0,0.0
high,2.84,-70.0,-70.0,-70.0,0.0
high,2.85,-70.0,-70.0,-70.0,0.0
high,2.8600000000000003,-70.0,-70.0,-70.0,0.0
high,2.87,-70.0,-70.0,-70.0,0.0
high,2.8800000000000003,-70.0,-70.0,-70.0,0.0
high,2.89,-70.0,-70.0,-70.0,0.0
high,2.9000000000000004,-70.0,-70.0,-70.0,0.0
high,2.91,-70.0,-70.0,-70.0,0.0
high,2.9200000000000004,-70.0,-70.0,-70.0,0.0
high,2.93,-70.0,-70.0,-70.0,0.0
high,2.9400000000000004,-70.0,-70.0,-70.0,0.0
high,2.95,-70.0,-70.0,-70.0,0.0
high,2.9600000000000004,-70.0,-70.0,-70.0,0.0
high,2.9700000000000006,-70.0,-70.0,-70.0,0.0
high,2.9800000000000004,-70.0,-70.0,-70.0,0.0
high,2.99,-70.0,-70.0,-70.0,0.0
high,3.0,-70.0,-70.0,-70.0,0.0
high,3.0100000000000002,-70.0,-70.0,-70.0,0.0
high,3.02,-70.0,-70.0,-70.0,0.0
high,3.0300000000000002,-70.0,-70.0,-70.0,0.0
high,3.04,-70.0,-70.0,-70.0,0.0
high,3.0500000000000003,-70.0,-70.0,-70.0,0.0
high,3.06,-70.0,-70.0,-70.0,0.0
high,3.0700000000000003,-70.0,-70.0,-70.0,0.0
high,3.08,-70.0,-70.0,-70.0,0.0
high,3.0900000000000003,-70.0,-70.0,-70.0,0.0
high,3.1000000000000005,-70.0,-70.0,-70.0,0.0
high,3.1100000000000003,-70.0,-70.0,-70.0,0.0
high,3.1200000000000006,-70.0,-70.0,-70.0,0.0
high,3.1300000000000003,-70.0,-70.0,-70.0,0.0
high,3.1400000000000006,-70.0,-70.0,-70.0,0.0
high,3.1500000000000004,-70.0,-70.0,-70.0,0.0
high,3.16,-70.0,-70.0,-70.0,0.0
high,3.17,-70.0,-70.0,-70.0,0.0
high,3.18,-70.0,-70.0,-70.0,0.0
high,3.19,-70.0,-70.0,-70.0,0.0
high,3.2,-70.0,-70.0,-70.0,0.0
high,3.21,-70.0,-70.0,-70.0,0.0
high,3.22,-70.0,-70.0,-70.0,0.0
high,3.2300000000000004,-70.0,-70.0,-70.0,0.0
high,3.24,-70.0,-70.0,-70.0,0.0
high,3.2500000000000004,-70.0,-70.0,-70.0,0.0
high,3.2600000000000002,-70.0,-70.0,-70.0,0.0
high,3.2700000000000005,-70.0,-70.0,-70.0,0.0
high,3.2800000000000002,-70.0,-70.0,-70.0,0.0
high,3.2900000000000005,-70.0,-70.0,-70.0,0.0
high,3.3000000000000003,-70.0,-70.0,-70.0,0.0
high,3.3100000000000005,-70.0,-70.0,-70.0,0.0
high,3.3200000000000003,-70.0,-70.0,-70.0,0.0
high,3.33,-70.0,-70.0,-70.0,0.0
high,3.3400000000000003,-70.0,-70.0,-70.0,0.0
high,3.35,-70.0,-70.0,-70.0,0.0
high,3.3600000000000003,-70.0,-70.0,-70.0,0.0
high,3.37,-70.0,-70.0,-70.0,0.0
high,3.3800000000000003,-70.0,-70.0,-70.0,0.0
high,3.39,-70.0,-70.0,-70.0,0.0
high,3.4000000000000004,-70.0,-70.0,-70.0,0.0
high,3.41,-70.0,-70.0,-70.0,0.0
high,3.4200000000000004,-70.0,-70.0,-70.0,0.0
high,3.43,-70.0,-70.0,-70.0,0.0
high,3.4400000000000004,-70.0,-70.0,-70.0,0.0
high,3.45,-70.0,-70.0,-70.0,0.0
high,3.4600000000000004,-70.0,-70.0,-70.0,0.0
high,3.4700000000000006,-70.0,-70.0,-70.0,0.0
high,3.4800000000000004,-70.0,-70.0,-70.0,0.0
high,3.4900000000000007,-70.0,-70.0,-70.0,0.0
high,3.5,-70.0,-70.0,-70.0,0.0
high,3.5100000000000002,-70.0,-70.0,-70.0,0.0
high,3.52,-70.0,-70.0,-70.0,0.0
high,3.5300000000000002,-70.0,-70.0,-70.0,0.0
high,3.54,-70.0,-70.0,-70.0,0.0
high,3.5500000000000003,-70.0,-70.0,-70.0,0.0
high,3.56,-70.0,-70.0,-70.0,0.0
high,3.5700000000000003,-70.0,-70.0,-70.0,0.0
high,3.58,-70.0,-70.0,-70.0,0.0
high,3.5900000000000003,-70.0,-70.0,-70.0,0.0
high,3.6000000000000005,-70.0,-70.0,-70.0,0.0
high,3.6100000000000003,-70.0,-70.0,-70.0,0.0
high,3.6200000000000006,-70.0,-70.0,-70.0,0.0
high,3.6300000000000003,-70.0,-70.0,-70.0,0.0
high,3.6400000000000006,-70.0,-70.0,-70.0,0.0
high,3.6500000000000004,-70.0,-70.0,-70.0,0.0
high,3.6600000000000006,-70.0,-70.0,-70.0,0.0
high,3.67,-70.0,-70.0,-70.0,0.0
high,3.68,-70.0,-70.0,-70.0,0.0
high,3.69,-70.0,-70.0,-70.0,0.0
high,3.7,-70.0,-70.0,-70.0,0.0
high,3.7100000000000004,-70.0,-70.0,-70.0,0.0
high,3.72,-70.0,-70.0,-70.0,0.0
high,3.7300000000000004,-70.0,-70.0,-70.0,0.0
high,3.74,-70.0,-70.0,-70.0,0.0
high,3.7500000000000004,-70.0,-70.0,-70.0,0.0
high,3.7600000000000002,-70.0,-70.0,-70.0,0.0
high,3.7700000000000005,-70.0,-70.0,-70.0,0.0
high,3.7800000000000002,-70.0,-70.0,-70.0,0.0
high,3.7900000000000005,-70.0,-70.0,-70.0,0.0
high,3.8000000000000003,-70.0,-70.0,-70.0,0.0
high,3.8100000000000005,-70.0,-70.0,-70.0,0.0
high,3.8200000000000003,-70.0,-70.0,-70.0,0.0
high,3.8300000000000005,-70.0,-70.0,-70.0,0.0
high,3.8400000000000007,-70.0,-70.0,-70.0,0.0
high,3.85,-70.0,-70.0,-70.0,0.0
high,3.8600000000000003,-70.0,-70.0,-70.0,0.0
high,3.87,-70.0,-70.0,-70.0,0.0
high,3.8800000000000003,-70.0,-70.0,-70.0,0.0
high,3.89,-70.0,-70.0,-70.0,0.0
high,3.9000000000000004,-70.0,-70.0,-70.0,0.0
high,3.91,-70.0,-70.0,-70.0,0.0
high,3.920000000000001,-70.0,-70.0,-70.0,0.0
high,3.93,-70.0,-70.0,-70.0,0.0
high,3.94,-70.0,-70.0,-70.0,0.0
high,3.95,-70.0,-70.0,-70.0,0.0
high,3.96,-70.0,-70.0,-70.0,0.0
high,3.9700000000000006,-70.0,-70.0,-70.0,0.0
high,3.98,-70.0,-70.0,-70.0,0.0
high,3.9900000000000007,-70.0,-70.0,-70.0,0.0
high,4.0,-70.0,-70.0,-70.0,0.0
high,4.010000000000001,-70.0,-70.0,-70.0,0.0
high,4.0200000000000005,-70.0,-70.0,-70.0,0.0
high,4.03,-70.0,-70.0,-70.0,0.0
high,4.04,-70.0,-70.0,-70.0,0.0
high,4.050000000000001,-70.0,-70.0,-70.0,0.0
high,4.0600000000000005,-70.0,-70.0,-70.0,0.0
high,4.07,-70.0,-70.0,-70.0,0.0
high,4.08,-70.0,-70.0,-70.0,0.0
high,4.090000000000001,-70.0,-70.0,-70.0,0.0
high,4.1000000000000005,-70.0,-70.0,-70.0,0.0
high,4.11,-70.0,-70.0,-70.0,0.0
high,4.12,-70.0,-70.0,-70.0,0.0
high,4.13,-70.0,-70.0,-70.0,0.0
high,4.140000000000001,-70.0,-70.0,-70.0,0.0
high,4.15,-70.0,-70.0,-70.0,0.0
high,4.16,-70.0,-70.0,-70.0,0.0
high,4.17,-70.0,-70.0,-70.0,0.0
high,4.180000000000001,-70.0,-70.0,-70.0,0.0
high,4.19,-70.0,-70.0,-70.0,0.0
high,4.2,-70.0,-70.0,-70.0,0.0
high,4.21,-70.0,-70.0,-70.0,0.0
high,4.220000000000001,-70.0,-70.0,-70.0,0.0
high,4.23,-70.0,-70.0,-70.0,0.0
high,4.240000000000001,-70.0,-70.0,-70.0,0.0
high,4.25,-70.0,-70.0,-70.0,0.0
high,4.260000000000001,-70.0,-70.0,-70.0,0.0
high,4.2700000000000005,-70.0,-70.0,-70.0,0.0
high,4.28,-70.0,-70.0,-70.0,0.0
high,4.29,-70.0,-70.0,-70.0,0.0
high,4.3,-70.0,-70.0,-70.0,0.0
high,4.3100000000000005,-70.0,-70.0,-70.0,0.0
high,4.32,-70.0,-70.0,-70.0,0.0
high,4.33,-70.0,-70.0,-70.0,0.0
high,4.34,-70.0,-70.0,-70.0,0.0
high,4.3500000000000005,-70.0,-70.0,-70.0,0.0
high,4.36,-70.0,-70.0,-70.0,0.0
high,4.370000000000001,-70.0,-70.0,-70.0,0.0
high,4.38,-70.0,-70.0,-70.0,0.0
high,4.390000000000001,-70.0,-70.0,-70.0,0.0
high,4.4,-70.0,-70.0,-70.0,0.0
high,4.410000000000001,-70.0,-70.0,-70.0,0.0
high,4.42,-70.0,-70.0,-70.0,0.0
high,4.430000000000001,-70.0,-70.0,-70.0,0.0
high,4.44,-70.0,-70.0,-70.0,0.0
high,4.45,-70.0,-70.0,-70.0,0.0
high,4.460000000000001,-70.0,-70.0,-70.0,0.0
high,4.47,-70.0,-70.0,-70.0,0.0
high,4.48,-70.0,-70.0,-70.0,0.0
high,4.49,-70.0,-70.0,-70.0,0.0
high,4.500000000000001,-70.0,-70.0,-70.0,0.0
high,4.51,-70.0,-70.0,-70.0,0.0
high,4.5200000000000005,-70.0,-70.0,-70.0,0.0
high,4.53,-70.0,-70.0,-70.0,0.0
high,4.540000000000001,-70.0,-70.0,-70.0,0.0
high,4.55,-70.0,-70.0,-70.0,0.0
high,4.5600000000000005,-70.0,-70.0,-70.0,0.0
high,4.57,-70.0,-70.0,-70.0,0.0
high,4.580000000000001,-70.0,-70.0,-70.0,0.0
high,4.590000000000001,-70.0,-70.0,-70.0,0.0
high,4.6000000000000005,-70.0,-70.0,-70.0,0.0
high,4.61,-70.0,-70.0,-70.0,0.0
high,4.62,-70.0,-70.0,-70.0,0.0
high,4.630000000000001,-70.0,-70.0,-70.0,0.0
high,4.64,-70.0,-70.0,-70.0,0.0
high,4.65,-70.0,-70.0,-70.0,0.0
high,4.66,-70.0,-70.0,-70.0,0.0
high,4.670000000000001,-70.0,-70.0,-70.0,0.0
high,4.68,-70.0,-70.0,-70.0,0.0
high,4.69,-70.0,-70.0,-70.0,0.0
high,4.7,-70.0,-70.0,-70.0,0.0
high,4.710000000000001,-70.0,-70.0,-70.0,0.0
high,4.720000000000001,-70.0,-70.0,-70.0,0.0
high,4.73,-70.0,-70.0,-70.0,0.0
high,4.74,-70.0,-70.0,-70.0,0.0
high,4.750000000000001,-70.0,-70.0,-70.0,0.0
high,4.760000000000001,-70.0,-70.0,-70.0,0.0
high,4.7700000000000005,-70.0,-70.0,-70.0,0.0
high,4.78,-70.0,-70.0,-70.0,0.0
high,4.79,-70.0,-70.0,-70.0,0.0
high,4.800000000000001,-70.0,-70.0,-70.0,0.0
high,4.81,-70.0,-70.0,-70.0,0.0
high,4.82,-70.0,-70.0,-70.0,0.0
high,4.83,-70.0,-70.0,-70.0,0.0
high,4.840000000000001,-70.0,-70.0,-70.0,0.0
high,4.8500000000000005,-70.0,-70.0,-70.0,0.0
high,4.86,-70.0,-70.0,-70.0,0.0
high,4.87,-70.0,-70.0,-70.0,0.0
high,4.880000000000001,-70.0,-70.0,-70.0,0.0
high,4.890000000000001,-70.0,-70.0,-70.0,0.0
high,4.9,-70.0,-70.0,-70.0,0.0
high,4.91,-70.0,-70.0,-70.0,0.0
high,4.920000000000001,-70.0,-70.0,-70.0,0.0
high,4.930000000000001,-70.0,-70.0,-70.0,0.0
high,4.94,-70.0,-70.0,-70.0,0.0
high,4.95,-70.0,-70.0,-70.0,0.0
high,4.96,-70.0,-70.0,-70.0,0.0
high,4.970000000000001,-70.0,-70.0,-70.0,0.0
high,4.98,-70.0,-70.0,-70.0,0.0
high,4.99,-70.0,-70.0,-70.0,0.0
high,5.0,-70.0,-70.0,-70.0,0.0
high,5.010000000000001,-70.0,-70.0,-70.0,0.0
high,5.0200000000000005,-70.0,-70.0,-70.0,0.0
high,5.03,-70.0,-70.0,-70.0,0.0
high,5.04,-70.0,-70.0,-70.0,0.0
high,5.050000000000001,-70.0,-70.0,-70.0,0.0
high,5.0600000000000005,-70.0,-70.0,-70.0,0.0
high,5.07,-70.0,-70.0,-70.0,0.0
high,5.08,-70.0,-70.0,-70.0,0.0
high,5.090000000000001,-70.0,-70.0,-70.0,0.0
high,5.1000000000000005,-70.0,-70.0,-70.0,0.0
high,5.110000000000001,-70.0,-70.0,-70.0,0.0
high,5.12,-70.0,-70.0,-70.0,0.0
high,5.13,-70.0,-70.0,-70.0,0.0
high,5.140000000000001,-70.0,-70.0,-70.0,0.0
high,5.15,-70.0,-70.0,-70.0,0.0
high,5.16,-70.0,-70.0,-70.0,0.0
high,5.17,-70.0,-70.0,-70.0,0.0
high,5.180000000000001,-70.0,-70.0,-70.0,0.0
high,5.19,-70.0,-70.0,-70.0,0.0
high,5.200000000000001,-70.0,-70.0,-70.0,0.0
high,5.21,-70.0,-70.0,-70.0,0.0
high,5.220000000000001,-70.0,-70.0,-70.0,0.0
high,5.23,-70.0,-70.0,-70.0,0.0
high,5.240000000000001,-70.0,-70.0,-70.0,0.0
high,5.25,-70.0,-70.0,-70.0,0.0
high,5.260000000000001,-70.0,-70.0,-70.0,0.0
high,5.2700000000000005,-70.0,-70.0,-70.0,0.0
high,5.280000000000001,-70.0,-70.0,-70.0,0.0
high,5.29,-70.0,-70.0,-70.0,0.0
high,5.3,-70.0,-70.0,-70.0,0.0
high,5.3100000000000005,-70.0,-70.0,-70.0,0.0
high,5.32,-70.0,-70.0,-70.0,0.0
high,5.330000000000001,-70.0,-70.0,-70.0,0.0
high,5.34,-70.0,-70.0,-70.0,0.0
high,5.3500000000000005,-70.0,-70.0,-70.0,0.0
high,5.36,-70.0,-70.0,-70.0,0.0
high,5.370000000000001,-70.0,-70.0,-70.0,0.0
high,5.38,-70.0,-70.0,-70.0,0.0
high,5.390000000000001,-70.0,-70.0,-70.0,0.0
high,5.4,-70.0,-70.0,-70.0,0.0
high,5.410000000000001,-70.0,-70.0,-70.0,0.0
high,5.42,-70.0,-70.0,-70.0,0.0
high,5.430000000000001,-70.0,-70.0,-70.0,0.0
high,5.44,-70.0,-70.0,-70.0,0.0
high,5.450000000000001,-70.0,-70.0,-70.0,0.0
high,5.460000000000001,-70.0,-70.0,-70.0,0.0
high,5.47,-70.0,-70.0,-70.0,0.0
high,5.48,-70.0,-70.0,-70.0,0.0
high,5.49,-70.0,-70.0,-70.0,0.0
high,5.500000000000001,-70.0,-70.0,-70.0,0.0
high,5.51,-70.0,-70.0,-70.0,0.0
high,5.5200000000000005,-70.0,-70.0,-70.0,0.0
high,5.53,-70.0,-70.0,-70.0,0.0
high,5.540000000000001,-70.0,-70.0,-70.0,0.0
high,5.55,-70.0,-70.0,-70.0,0.0
high,5.5600000000000005,-70.0,-70.0,-70.0,0.0
high,5.57,-70.0,-70.0,-70.0,0.0
high,5.580000000000001,-70.0,-70.0,-70.0,0.0
